,anger,joy,disgust,sadness,surprise,anticipation,positive,fear,trust,negative,valid_tweet_count
Oakpnyc.csv,0.009237540764106229,0.014652749211572742,0.007422459893048128,0.008835067947022405,0.007130124777183599,0.008382069763143932,0.03018544097415477,0.013034414352251163,0.020024613168825693,0.012617217696914094,85.0
paulwhitworth.csv,0.011950997491041237,0.027776278545013158,0.008971311061216776,0.014351614814076478,0.018029985757709435,0.03471277259347121,0.05310932565857376,0.015070425977292096,0.03459248296603868,0.025205076739575102,2963.0
CaliforniaCal.csv,0.008388888888888888,0.012873977873977874,0.02281481481481482,0.019,0.013850168350168349,0.011442760942760944,0.04919408369408371,0.031776094276094284,0.04743482443482444,0.06636868686868688,150.0
WeThePawns.csv,0.027312155608609133,0.04755503949456149,0.027355767111906282,0.026387357768972778,0.022982722176775564,0.029266879798469075,0.0877105018420508,0.03333431580886604,0.06472311530931034,0.06111040940190574,359.0
IslamPaggio_.csv,0.0,0.029711029711029697,0.0,0.0,0.0,0.029711029711029697,0.07423687423687425,0.0,0.025396825396825393,0.0,63.0
Swamy39.csv,0.01929597823100667,0.017518210893310963,0.014395765166395083,0.018712276026445793,0.011802094110425087,0.027176060436270816,0.0516549834196962,0.025440706888125105,0.03944026422821295,0.051961471505857955,38800.0
Starviewfarmvt.csv,0.010110581368066397,0.024936233094915734,0.006881691163128288,0.01359272796398545,0.008890768247055671,0.02278386949045632,0.04618430471723884,0.019375750663175813,0.028121097133073175,0.0237051039446249,167.0
ethan_marketing.csv,0.005683398211396596,0.030393080554573414,0.0016856060606060604,0.004078767279269433,0.0157178781363564,0.03707105340922718,0.07658313380795613,0.0054629928814324425,0.042059147431975925,0.01828909172765324,200.0
JerryTheTidd_.csv,0.021845450527179747,0.021332267164193036,0.010942894512339006,0.019237806966773095,0.021596587035149117,0.02635731869453058,0.05875057865490372,0.029026054753733065,0.04163476044312815,0.04352782696147471,9766.0
fourbags57.csv,0.019343475454586572,0.02399957130805084,0.013675752231307785,0.022726327170771613,0.024335973747996457,0.0259678618913225,0.06334714325879331,0.04606106606321604,0.039719294415573494,0.04047931464374532,270.0
Chrisypoooh.csv,0.008234863717949509,0.02951775547019962,0.008114330637915543,0.008537706663290099,0.009382772548699295,0.03301643157665388,0.05042181140236441,0.013264740785374088,0.032604780728718794,0.026698567649374522,106.0
