,disgust,trust,surprise,fear,sadness,joy,negative,anticipation,anger,positive,valid_tweet_count
lesletx.csv,0.008918029195741278,0.04353320970078806,0.013859994116567197,0.01091675814519354,0.009487638605477454,0.032366171710960755,0.021850531254951466,0.02658035905111071,0.011178714738038617,0.060070858792797874,1767.0
Stuckertmellisa.csv,0.01216565361032599,0.043640566879669204,0.020771901014156782,0.028219856251211147,0.02229888759017937,0.03468979479526431,0.03593739853513235,0.037230408106009596,0.020263601594775863,0.06486562799675714,2280.0
Ironman_Tri2001.csv,0.00531250258830615,0.06757244497515133,0.007924688316510256,0.016942743757505496,0.013967307676688455,0.03564133701420097,0.025903172139328696,0.029983243195408495,0.010295402678678425,0.10218272943795784,664.0
mcbain120041.csv,0.0,0.12833350098277937,0.00480336095226981,0.0010795454545454546,0.0012121212121212121,0.03372378683500168,0.011037357704024371,0.02205712016833501,0.0010822510822510823,0.13048217021478192,66.0
mungerRoyan.csv,0.004972818606959063,0.04795222444392407,0.009180292071392444,0.016825702181749225,0.008721885855557106,0.024758687827865892,0.014584446371428897,0.033881063284288256,0.007340066780626723,0.0700476901762938,721.0
kiwiibones.csv,0.015740281792175598,0.03343307680235091,0.01662631726906194,0.011000158499484757,0.01408632408188262,0.0387827683473586,0.03946668076240673,0.02749183438526932,0.01719586637228495,0.05570057900340082,244.0
RichardDunlop.csv,0.007716689993193658,0.03758871472409811,0.012883986231077718,0.0142185997477229,0.011847135779891788,0.023972063120680398,0.026190319426330644,0.02621383833642576,0.013114919747243655,0.05952943355909192,14073.0
StuartMcCarthy_.csv,0.014229350326470548,0.0373811084687423,0.007745668159977418,0.03108001508971467,0.02277888798660193,0.012353533559628246,0.04530490671976402,0.022185065040149363,0.01823802884669681,0.051400528311009254,10016.0
mikesimonsays.csv,0.030540762254256355,0.05111279889500864,0.016438809971318996,0.029030772811682027,0.027127314268037668,0.04206165064768557,0.055099068758726714,0.033403038518799937,0.024366012075843997,0.07301361389675434,1837.0
QueenBlaqu.csv,0.023133702108554147,0.03437603443376854,0.01396967714995967,0.01905453334653815,0.019561463883698664,0.03531149018898333,0.04445737551595045,0.026157558667281318,0.0240549400361023,0.05905674284683244,7526.0
zat954.csv,0.012735355709748307,0.0455927632906213,0.014039506336607442,0.025987120428186353,0.015886024690358144,0.03279562307689261,0.03994649299593338,0.025854508273255004,0.02107434760343066,0.06823558083702616,297.0
HuffmanForNC.csv,0.011389649706991651,0.04322641790513604,0.01599528131066306,0.021478819626126414,0.016582502720593098,0.021006889320166207,0.0390795729826025,0.025368655295204084,0.02182004144163655,0.05411154058002031,5480.0
Matkaufman1220.csv,0.01076280864940188,0.0386165590065431,0.014238576617188997,0.01634961198237686,0.015298597472654845,0.029510335306848996,0.03363850982929832,0.030095813127489452,0.01566733472501564,0.058670734234658996,5760.0
MikeCopeland395.csv,0.021358421799412945,0.04522033045825119,0.018742216593877637,0.02305713980806765,0.02251803884826287,0.035352613749753806,0.052145098302735636,0.036842766684294315,0.023332105697300737,0.06307899960027355,7182.0
pryteighpaper.csv,0.002542396398328601,0.04523423916999483,0.016820514701870633,0.009065455304498472,0.009603222008440564,0.051977175849437784,0.02208624137082185,0.047241394718300404,0.00795683835938073,0.08544624117654737,118.0
mdmellott.csv,0.004265729053113392,0.057480579195248654,0.014247933452664894,0.01416238410632825,0.006780571839905344,0.03821063982561633,0.015566234967328152,0.05236484003504633,0.006437928502377096,0.08390278651976897,345.0
EsqRaza.csv,0.007832762088654036,0.06462357187156255,0.017803078967157004,0.01226387897434077,0.016902995028411635,0.052684488487231944,0.031065616516967418,0.04887800946881138,0.010247288950007625,0.09461581960690287,322.0
xanderinvictus.csv,0.009499484371580734,0.035252138236774457,0.01564445720141365,0.016242026833443234,0.012015069469196187,0.03130276496449207,0.02823010746292461,0.037670935511574584,0.01402975767166235,0.05583913334945637,4620.0
jackvelbar.csv,0.008357053407563741,0.046584170309981285,0.010203991151222343,0.01805553445366404,0.010485095048893996,0.02954371231063061,0.025180673166709182,0.027697736545405933,0.012200607020812987,0.06383502715238339,7178.0
AmerHeroesRadio.csv,0.004459052229015856,0.0847989839254496,0.012357654057184243,0.06272350142078927,0.017301733713701365,0.022693677118449038,0.041556867578849924,0.03767920212015471,0.026185661130394014,0.11873160251305226,1800.0
Timothy_M_Jones.csv,0.004036851338494155,0.06009876028326053,0.0264253753788181,0.012005650335829145,0.008936380774313876,0.0614403973190466,0.01685353550646576,0.056412650307596554,0.008295633855205639,0.10128706550352948,3309.0
Jen_Everitt.csv,0.009253279048552738,0.030217975200262797,0.01659107683508775,0.010580603290388896,0.01120263990594775,0.0346720007934529,0.02374453124859052,0.02898721021919519,0.00847981129722075,0.056159860533361576,863.0
MalanaShea.csv,0.00797172497638139,0.038175351643717256,0.018320724916614493,0.013809189070294494,0.01666427733357634,0.04458269799703913,0.02765138525565719,0.035600079366425535,0.0124058149701127,0.06214873088266642,1924.0
robveteran2232.csv,0.0033535636476812944,0.011122951596097377,0.0011930698205208008,0.004116090880796763,0.0017195767195767196,0.007915758896151053,0.005913476501711795,0.0043060361399461745,0.004170557111733582,0.01718685864039658,153.0
ILIntelCorp.csv,0.017387724149565686,0.041135836360494026,0.014835896009008864,0.025226375556693208,0.02263713057126914,0.02279224895602301,0.04939637898479448,0.027039129538460792,0.024458253412409352,0.052966365560939255,4552.0
dvc9999.csv,0.018091135080865496,0.03854161526280347,0.026124357648887413,0.01792804952143848,0.013340957361666414,0.034249152186265786,0.03688597184821603,0.03583889864750301,0.014736415513807338,0.06180952058872794,328.0
dcbrant.csv,0.011658493084083028,0.05487089933862058,0.021405605086518932,0.018412179695507343,0.01650994140898492,0.04410877606639949,0.034784376400599996,0.029448380226747062,0.018600725593965594,0.08865076014722198,663.0
jtkstc.csv,0.015878005911541777,0.03632792747483154,0.03360142236803868,0.026555180293165344,0.024188041753870373,0.017326895482492118,0.049035419624610485,0.02476380167223478,0.02283596773145594,0.05250782865555518,2139.0
CullenYossarian.csv,0.01060290642646039,0.0539880509902986,0.016297542445954338,0.01537860730638442,0.010188356288162028,0.03874509886210163,0.027705131453626963,0.0335235923181546,0.01423846096719262,0.08762111979923377,5560.0
JustCallMeRage.csv,0.017224955958113925,0.03314867678070941,0.014471430804299405,0.01811490715605512,0.018435331827230415,0.026864043288767483,0.04032608041273285,0.024468543369020383,0.02050730808868859,0.050009796564933824,16417.0
StMarthasTable.csv,0.009468958638276757,0.07605444960010407,0.012807056587535481,0.02954697544238663,0.01891257434657748,0.05742478283919196,0.03747302806411427,0.04512921912875862,0.012632910618458393,0.11803801920734305,1280.0
amwyatt.csv,0.0006515043828476663,0.025901457602549836,0.015629817068220715,0.008792622249781482,0.0037192066521638937,0.02349876653095315,0.012182557263656182,0.03027483044077714,0.005350087713791019,0.048292765224977656,201.0
idfsniper.csv,0.016528566643514906,0.04282090658172892,0.013974065343755775,0.030954650204332957,0.01704910367574274,0.02086857986400838,0.054795865605830926,0.03661780726542329,0.024548730253104466,0.06320985993106168,591.0
Pharoe73.csv,0.0056664763544125455,0.029378984812683712,0.014674175479260223,0.015039871321027855,0.016644936983920035,0.017548365005992123,0.03371220559655255,0.028899161102550926,0.02199236640911616,0.0671180827960489,59.0
en4cer18.csv,0.010664370465316073,0.043650014565528326,0.02309286943999527,0.02128045513459574,0.020697231855798404,0.028625877315158147,0.026432299208595904,0.041050268845219534,0.019291067745855678,0.06856188738199863,170.0
JeremyPing1.csv,0.006668751940353631,0.038844858580839796,0.014501185995607752,0.01921328866521001,0.014565058885740017,0.029657494405392733,0.026823097751593177,0.029465374596030193,0.01239155900769451,0.059950752412479755,280.0
jscherer100.csv,0.01613010744198347,0.051900982112934806,0.030085752920100933,0.018245193912776632,0.018024287478387052,0.048841694628002835,0.033405459071719996,0.03880834089207147,0.015979866847592186,0.08103065275189322,2225.0
WarHunden.csv,0.01963815089085134,0.058720243244265065,0.014050143955640394,0.02287506994882866,0.016725328376231783,0.03915774856708028,0.03882638938491884,0.02547311503163071,0.02318364152897543,0.06939639892323553,2386.0
McGuireArmyNavy.csv,0.007246573354374312,0.03906805655486058,0.017426785379219822,0.028365233542066142,0.012920767647889287,0.03458273536436267,0.034829973764314334,0.02807368630381566,0.014623378657152861,0.06599184348584584,555.0
TeeliaLowery.csv,0.007223181285264923,0.04645232646477404,0.012963970538879478,0.02216486580948829,0.01615136836236016,0.03747518498765124,0.028890341668232854,0.032802319795104826,0.014401016133037958,0.07720204139540505,1194.0
Christi78790.csv,0.009951629547179533,0.06444875657522231,0.009426283196748531,0.020992318782340397,0.010650342868161668,0.0778629339728604,0.025464373937285116,0.026379083713815064,0.013017206486908451,0.10141928596466569,347.0
normanllamas.csv,0.009156372905199233,0.04066039415102962,0.016963987615692188,0.019311190068149766,0.015167877749621602,0.01878052913040475,0.03154362309539701,0.027203439220295625,0.014758740252119033,0.06595957256950243,269.0
WVPapiX3.csv,0.01707719610785089,0.06950016311731208,0.0167912433066978,0.024014762139385158,0.021235132267590606,0.050587032344800456,0.049316251648697865,0.032752111854544456,0.025017193970715758,0.09133574483716701,2759.0
SNAFU_Sara.csv,0.012623516087311023,0.033907428837155015,0.011431939836904997,0.017142706347745097,0.016786280456092807,0.021392793359420053,0.03414204230492955,0.02437753017994569,0.015974376435861276,0.048461142154098226,19920.0
Meastt23.csv,0.021156273533518222,0.04440133121731157,0.015722171777872926,0.02573086046416582,0.0187196709059373,0.02891742421064212,0.04860964991553057,0.030489028166400374,0.03070001613961434,0.06304934643364575,1645.0
VyceVictus.csv,0.018828193465847087,0.03461958690295391,0.010998851666084252,0.02765520015106199,0.018601465149578385,0.022337893937018568,0.042716587769965474,0.030643708082154678,0.023741217361567476,0.05378103935269635,400.0
dsdelamater.csv,0.0065007193449534185,0.03970971159624824,0.011700728255259576,0.009757358189350154,0.00759133625000284,0.03254852799234359,0.02442640531829016,0.03245771402855971,0.011346751098890263,0.07268822386958904,167.0
HouseDivaJill.csv,0.015019515748992738,0.033909953844870284,0.012071107020223704,0.02679964222254324,0.016745185866332002,0.028519765352241044,0.03997257296885422,0.024318329979759395,0.02160473287547103,0.05355741347356697,2093.0
zack_kreish.csv,0.003183622828784119,0.049264476019328395,0.013816510099751884,0.005392118401192811,0.006819986465147756,0.05696431248723886,0.014006619689378315,0.04037826559738074,0.002430395913154534,0.0930438106035017,150.0
missleatha3.csv,0.015826769120225355,0.03416889466212475,0.018079656830504817,0.023406021921634917,0.01791760012147396,0.01857656828103122,0.043968684327195647,0.0205284505049073,0.023185961531842526,0.048791366014752015,3880.0
OldParaTRP.csv,0.0148597933120879,0.041201621229378184,0.01517002506566452,0.025968946994427356,0.020431291731396562,0.02350601043349052,0.04624195948077537,0.026602349479043604,0.02216246877367325,0.056611255673501025,5393.0
PatrioticCPT.csv,0.016557588189013536,0.04372396531333014,0.012296009244244097,0.02553441826723295,0.02001039354998619,0.0205137179938481,0.042965339490967425,0.025158545728511863,0.02278138725777119,0.05552915124024988,621.0
E_Young_56.csv,0.019296824079226272,0.06457305285294432,0.027207066762525104,0.019983746773447608,0.011871151828088851,0.0530670217200524,0.043824476460710964,0.05246351885646848,0.022937672626420044,0.08098341352208141,1320.0
ToddTannerWV.csv,0.01716328678708885,0.06021184912381595,0.021724901836664933,0.031493445187657766,0.023510544323552204,0.054507139366974815,0.04340608757319694,0.04578390488027383,0.021761372644776743,0.09015464180397308,1298.0
thejamiekaiser.csv,0.009240263258610295,0.04771677560618675,0.014846813858368082,0.020290323699918077,0.015528404168810678,0.02853334277943905,0.03354026259187015,0.03710255130408979,0.014528737846938337,0.07285574373816346,9683.0
